date,entry_price,exit_price,signal,gross_pnl,net_pnl,cum_pnl,running_max,drawdown
2023-07-10,19403.5,19356.3,1,-47.2,-47.14336,-978.3647,2977.087,-3955.452
2023-07-11,19437.6,19428.3,-1,9.3,9.31116,-969.0535,2977.087,-3946.14
2023-07-12,19479.45,19371.45,1,-108,-107.8704,-1076.924,2977.087,-4054.011
2023-07-13,19492.45,19418.45,1,-74,-73.9112,-1150.835,2977.087,-4127.922
2023-07-14,19486.4,19567.4,1,81,80.9028,-1069.932,2977.087,-4047.019
2023-07-18,19752.15,19742.55,-1,9.6,9.61152,-1060.321,2977.087,-4037.408
2023-07-19,19832.4,19833.4,1,1,0.9988,-1059.322,2977.087,-4036.409
2023-07-20,19781.8,19987.2,-1,-205.4,-205.6465,-1264.968,2977.087,-4242.055
2023-07-21,19820.3,19743.3,-1,77,77.0924,-1187.876,2977.087,-4164.963
2023-07-24,19741.4,19671.35,1,-70.05,-69.96594,-1257.842,2977.087,-4234.929
2023-07-25,19673.4,19674.05,-1,-0.65,-0.65078,-1258.493,2977.087,-4235.58
2023-07-26,19769,19784.35,1,15.35,15.33158,-1243.161,2977.087,-4220.248
2023-07-27,19831.65,19664.65,-1,167,167.2004,-1075.961,2977.087,-4053.048
2023-07-28,19592.65,19650.95,-1,-58.3,-58.36996,-1134.331,2977.087,-4111.418
2023-07-31,19645.3,19759.75,1,114.45,114.3127,-1020.018,2977.087,-3997.105
2023-08-01,19777.7,19735.5,1,-42.2,-42.14936,-1062.167,2977.087,-4039.254
2023-08-02,19620.8,19542.5,-1,78.3,78.39396,-983.7735,2977.087,-3960.86
2023-08-04,19466.2,19531.65,-1,-65.45,-65.52854,-1049.302,2977.087,-4026.389
2023-08-07,19565.35,19598,1,32.65,32.61082,-1016.691,2977.087,-3993.778
2023-08-08,19589,19566.5,-1,22.5,22.527,-994.1642,2977.087,-3971.251
2023-08-09,19520,19638.6,-1,-118.6,-118.7423,-1112.907,2977.087,-4089.994
2023-08-10,19600.05,19546.35,1,-53.7,-53.63556,-1166.542,2977.087,-4143.629
2023-08-14,19290.7,19431.15,1,140.45,140.2815,-1026.261,2977.087,-4003.348
2023-08-16,19369.25,19462.55,1,93.3,93.18804,-933.0726,2977.087,-3910.16
2023-08-17,19397.75,19361.95,-1,35.8,35.84296,-897.2296,2977.087,-3874.317
2023-08-18,19341.15,19316.75,1,-24.4,-24.37072,-921.6004,2977.087,-3898.687
2023-08-21,19364.1,19397.1,1,33,32.9604,-888.64,2977.087,-3865.727
2023-08-22,19435.8,19390.65,1,-45.15,-45.09582,-933.7358,2977.087,-3910.823
2023-08-23,19372.3,19443.4,-1,-71.1,-71.18532,-1004.921,2977.087,-3982.008
2023-08-24,19559.4,19397.05,1,-162.35,-162.1552,-1167.076,2977.087,-4144.163
2023-08-25,19332.9,19263.65,1,-69.25,-69.1669,-1236.243,2977.087,-4213.33
2023-08-29,19318.05,19342.15,-1,-24.1,-24.12892,-1260.372,2977.087,-4237.459
2023-08-30,19440.55,19345.65,1,-94.9,-94.78612,-1355.158,2977.087,-4332.245
2023-08-31,19311.65,19281,-1,30.65,30.68678,-1324.471,2977.087,-4301.558
2023-09-01,19313.35,19435.15,1,121.8,121.6538,-1202.818,2977.087,-4179.905
2023-09-04,19531.05,19530.05,1,-1,-0.9988,-1203.816,2977.087,-4180.903
2023-09-05,19557.7,19576.75,1,19.05,19.02714,-1184.789,2977.087,-4161.876
2023-09-06,19594.65,19615,1,20.35,20.32558,-1164.464,2977.087,-4141.551
2023-09-07,19581.1,19713,1,131.9,131.7417,-1032.722,2977.087,-4009.809
2023-09-08,19789.9,19817.65,1,27.75,27.7167,-1005.005,2977.087,-3982.092
2023-09-12,20027.9,19984.9,-1,43,43.0516,-961.9537,2977.087,-3939.041
2023-09-13,19971.4,20068.2,-1,-96.8,-96.91616,-1058.87,2977.087,-4035.957
2023-09-14,20155,20101.55,1,-53.45,-53.38586,-1112.256,2977.087,-4089.343
2023-09-15,20142.95,20186.35,-1,-43.4,-43.45208,-1155.708,2977.087,-4132.795
2023-09-18,20173.75,20126.95,1,-46.8,-46.74384,-1202.452,2977.087,-4179.539
2023-09-20,19987.25,19902.85,-1,84.4,84.50128,-1117.95,2977.087,-4095.037
2023-09-21,19822.85,19744.4,1,-78.45,-78.35586,-1196.306,2977.087,-4173.393
2023-09-22,19730.4,19664.35,-1,66.05,66.12926,-1130.177,2977.087,-4107.264
2023-09-25,19650,19679.35,-1,-29.35,-29.38522,-1159.562,2977.087,-4136.649
2023-09-26,19653.3,19666.1,-1,-12.8,-12.81536,-1172.378,2977.087,-4149.464
2023-09-27,19627.4,19709.7,1,82.3,82.20124,-1090.176,2977.087,-4067.263
2023-09-28,19704.65,19499.8,-1,204.85,205.0958,-885.0804,2977.087,-3862.167
2023-10-03,19538.6,19529.7,1,-8.9,-8.88932,-893.9698,2977.087,-3871.057
2023-10-04,19411.75,19444.35,1,32.6,32.56088,-861.4089,2977.087,-3838.496
2023-10-05,19497.8,19539.35,-1,-41.55,-41.59986,-903.0087,2977.087,-3880.096
2023-10-06,19640.45,19661.15,1,20.7,20.67516,-882.3336,2977.087,-3859.421
2023-10-09,19537.6,19513.3,1,-24.3,-24.27084,-906.6044,2977.087,-3883.691
2023-10-11,19816.4,19809.8,1,-6.6,-6.59208,-913.1965,2977.087,-3890.283
2023-10-12,19789.75,19799.85,-1,-10.1,-10.11212,-923.3086,2977.087,-3900.396
2023-10-13,19738.55,19755.55,1,17,16.9796,-906.329,2977.087,-3883.416
2023-10-16,19731.65,19730.85,1,-0.8,-0.79904,-907.1281,2977.087,-3884.215
2023-10-17,19805.95,19810.1,-1,-4.15,-4.15498,-911.283,2977.087,-3888.37
2023-10-18,19771.9,19672.05,-1,99.85,99.96982,-811.3132,2977.087,-3788.4
2023-10-19,19572.8,19621.95,1,49.15,49.09102,-762.2222,2977.087,-3739.309
2023-10-20,19566.45,19546.45,-1,20,20.024,-742.1982,2977.087,-3719.285
2023-10-23,19527.25,19273.55,-1,253.7,254.0044,-488.1938,2977.087,-3465.281
2023-10-25,19256.1,19129.3,-1,126.8,126.9522,-361.2416,2977.087,-3338.329
2023-10-26,18932.05,18859.9,-1,72.15,72.23658,-289.005,2977.087,-3266.092
2023-10-30,18974.15,19138.45,-1,-164.3,-164.4972,-453.5022,2977.087,-3430.589
2023-10-31,19123.8,19091.3,-1,32.5,32.539,-420.9632,2977.087,-3398.05
2023-11-01,19054.8,18990.4,-1,64.4,64.47728,-356.4859,2977.087,-3333.573
2023-11-02,19155.65,19121.2,-1,34.45,34.49134,-321.9946,2977.087,-3299.082
2023-11-03,19260.45,19228.35,1,-32.1,-32.06148,-354.056,2977.087,-3331.143
2023-11-06,19332.7,19417,-1,-84.3,-84.40116,-438.4572,2977.087,-3415.544
2023-11-07,19367.05,19398.15,-1,-31.1,-31.13732,-469.5945,2977.087,-3446.682
2023-11-08,19444,19449.65,1,5.65,5.64322,-463.9513,2977.087,-3441.038
2023-11-09,19448.95,19392.55,1,-56.4,-56.33232,-520.2836,2977.087,-3497.371
2023-11-10,19340.5,19426.2,-1,-85.7,-85.80284,-606.0865,2977.087,-3583.173
2023-11-13,19444.85,19441.65,-1,3.2,3.20384,-602.8826,2977.087,-3579.97
2023-11-15,19633.3,19676.95,1,43.65,43.59762,-559.285,2977.087,-3536.372
2023-11-16,19682.6,19728.85,1,46.25,46.1945,-513.0905,2977.087,-3490.177
2023-11-17,19770.6,19740.5,1,-30.1,-30.06388,-543.1544,2977.087,-3520.241
2023-11-20,19749.7,19690.85,1,-58.85,-58.77938,-601.9338,2977.087,-3579.021
2023-11-21,19797.75,19782.25,1,-15.5,-15.4814,-617.4152,2977.087,-3594.502
2023-11-22,19776,19813.25,-1,-37.25,-37.2947,-654.7099,2977.087,-3631.797
2023-11-23,19839.15,19800.65,-1,38.5,38.5462,-616.1637,2977.087,-3593.251
2023-11-28,19821.4,19895.95,-1,-74.55,-74.63946,-690.8031,2977.087,-3667.89
2023-11-30,20091.25,20133.3,-1,-42.05,-42.10046,-732.9036,2977.087,-3709.991
2023-12-01,20232.3,20268.4,1,36.1,36.05668,-696.8469,2977.087,-3673.934
2023-12-04,20585,20678.3,1,93.3,93.18804,-603.6589,2977.087,-3580.746
2023-12-05,20764.8,20857.95,1,93.15,93.03822,-510.6206,2977.087,-3487.708
2023-12-06,20908.3,20939.9,-1,-31.6,-31.63792,-542.2586,2977.087,-3519.346
2023-12-08,20948.25,20977.9,-1,-29.65,-29.68558,-571.9441,2977.087,-3549.031
2023-12-11,20967.1,21000.95,-1,-33.85,-33.89062,-605.8348,2977.087,-3582.922
2023-12-13,20916.95,20924.85,1,7.9,7.89052,-597.9442,2977.087,-3575.031
2023-12-14,21140.3,21173.05,1,32.75,32.7107,-565.2335,2977.087,-3542.321
2023-12-15,21237.3,21458,-1,-220.7,-220.9648,-786.1984,2977.087,-3763.285
2023-12-18,21474.05,21420.2,1,-53.85,-53.78538,-839.9838,2977.087,-3817.071
2023-12-19,21448,21453.7,1,5.7,5.69316,-834.2906,2977.087,-3811.378
2023-12-20,21545.5,21140.9,-1,404.6,405.0855,-429.2051,2977.087,-3406.292
2023-12-21,21006,21258.6,-1,-252.6,-252.9031,-682.1082,2977.087,-3659.195
2023-12-27,21556,21668.3,1,112.3,112.1652,-569.943,2977.087,-3547.03
2023-12-28,21702.6,21780.7,-1,-78.1,-78.19372,-648.1367,2977.087,-3625.224
2023-12-29,21758.25,21716.75,1,-41.5,-41.4502,-689.5869,2977.087,-3666.674
2024-01-01,21706.05,21725.95,1,19.9,19.87612,-669.7108,2977.087,-3646.798
2024-01-02,21735,21661.55,1,-73.45,-73.36186,-743.0726,2977.087,-3720.16
2024-01-04,21631.5,21651.1,1,19.6,19.57648,-723.4961,2977.087,-3700.583
2024-01-05,21705.4,21715.6,-1,-10.2,-10.21224,-733.7084,2977.087,-3710.795
2024-01-08,21698.1,21507.9,-1,190.2,190.4282,-543.2801,2977.087,-3520.367
2024-01-09,21673.35,21543.2,1,-130.15,-129.9938,-673.274,2977.087,-3650.361
2024-01-12,21738.9,21876,1,137.1,136.9355,-536.3385,2977.087,-3513.425
2024-01-15,22042.8,22086.1,-1,-43.3,-43.35196,-579.6904,2977.087,-3556.777
2024-01-16,22092.4,22033.9,1,-58.5,-58.4298,-638.1202,2977.087,-3615.207
2024-01-17,21740.25,21588.85,-1,151.4,151.5817,-486.5386,2977.087,-3463.626
2024-01-18,21422.5,21458.5,-1,-36,-36.0432,-522.5818,2977.087,-3499.669
2024-01-19,21660.45,21619.25,1,-41.2,-41.15056,-563.7323,2977.087,-3540.819
2024-01-20,21663.35,21578.7,-1,84.65,84.75158,-478.9807,2977.087,-3456.068
2024-01-23,21701.15,21239.25,-1,461.9,462.4543,-16.52646,2977.087,-2993.613
2024-01-24,21253.9,21455.7,1,201.8,201.5578,185.0314,2977.087,-2792.056
2024-01-29,21554.6,21741.25,1,186.65,186.426,371.4574,2977.087,-2605.63
2024-01-30,21661.4,21527.55,-1,133.85,134.0106,505.468,2977.087,-2471.619
2024-01-31,21548.1,21727.95,1,179.85,179.6342,685.1022,2977.087,-2291.985
2024-02-01,21701.9,21681.4,-1,20.5,20.5246,705.6268,2977.087,-2271.46
2024-02-02,21922.8,21855.15,-1,67.65,67.73118,773.358,2977.087,-2203.729
2024-02-05,21928.9,21771.85,1,-157.05,-156.8615,616.4964,2977.087,-2360.591
2024-02-07,21968.45,21932.4,-1,36.05,36.09326,652.5897,2977.087,-2324.497
2024-02-09,21782.95,21783.95,1,1,0.9988,653.5885,2977.087,-2323.498
2024-02-15,21842.75,21910.75,-1,-68,-68.0816,585.5069,2977.087,-2391.58
2024-02-16,22028.25,22036.15,1,7.9,7.89052,593.3974,2977.087,-2383.69
2024-02-19,22062.05,22118.5,-1,-56.45,-56.51774,536.8797,2977.087,-2440.207
2024-02-20,22103.2,22201.45,1,98.25,98.1321,635.0118,2977.087,-2342.075
2024-02-21,22189.85,22095.55,-1,94.3,94.41316,729.4249,2977.087,-2247.662
2024-02-22,21970.35,22207.5,-1,-237.15,-237.4346,491.9904,2977.087,-2485.097
2024-02-23,22229.85,22214.15,-1,15.7,15.71884,507.7092,2977.087,-2469.378
2024-02-26,22148.7,22126.45,-1,22.25,22.2767,529.9859,2977.087,-2447.101
2024-02-27,22143.1,22203.55,1,60.45,60.37746,590.3634,2977.087,-2386.724
2024-02-28,22188.5,21953.45,-1,235.05,235.3321,825.6954,2977.087,-2151.392
2024-02-29,21985.05,21996.05,1,11,10.9868,836.6822,2977.087,-2140.405
2024-03-02,22397.35,-0w,1,-0w,,836.6822,2977.087,-2140.405
2024-03-04,22374.35,22403.8,-1,-29.45,-29.48534,807.1969,2977.087,-2169.89
2024-03-05,22361.85,22353.55,-1,8.3,8.30996,815.5068,2977.087,-2161.58
2024-03-06,22363.9,22472.5,1,108.6,108.4697,923.9765,2977.087,-2053.11
2024-03-07,22471.1,22501.1,-1,-30,-30.036,893.9405,2977.087,-2083.146
2024-03-12,22298.75,22329.95,-1,-31.2,-31.23744,862.7031,2977.087,-2114.384
2024-03-13,22336.05,21970.7,-1,365.35,365.7884,1228.491,2977.087,-1748.595
2024-03-14,22023,22143.1,1,120.1,119.9559,1348.447,2977.087,-1628.64
2024-03-18,22057.2,22055,1,-2.2,-2.19736,1346.25,2977.087,-1630.837
2024-03-19,21901.85,21811.05,-1,90.8,90.90896,1437.159,2977.087,-1539.928
2024-03-20,21822.9,21842.1,-1,-19.2,-19.22304,1417.936,2977.087,-1559.151
2024-03-21,22029.75,22025.1,1,-4.65,-4.64442,1413.292,2977.087,-1563.795
2024-03-26,22039.65,22004.1,-1,35.55,35.59266,1448.884,2977.087,-1528.203
2024-03-27,22117.45,22117.8,1,0.35,0.34958,1449.234,2977.087,-1527.853
2024-03-28,22224.75,22270.2,1,45.45,45.39546,1494.629,2977.087,-1482.458
2024-04-01,22482.6,22465.6,-1,17,17.0204,1511.65,2977.087,-1465.437
2024-04-02,22491.1,22451.45,1,-39.65,-39.60242,1472.047,2977.087,-1505.04
2024-04-03,22371.5,22430.75,1,59.25,59.1789,1531.226,2977.087,-1445.861
2024-04-04,22486.05,22506.65,-1,-20.6,-20.62472,1510.601,2977.087,-1466.486
2024-04-09,22713.8,22642.05,1,-71.75,-71.6639,1438.937,2977.087,-1538.15
2024-04-10,22720.1,22753.75,1,33.65,33.60962,1472.547,2977.087,-1504.54
2024-04-12,22719.7,22515.8,1,-203.9,-203.6553,1268.892,2977.087,-1708.195
2024-04-15,22352.9,22271.5,1,-81.4,-81.30232,1187.589,2977.087,-1789.498
2024-04-16,22161,22168.3,-1,-7.3,-7.30876,1180.281,2977.087,-1796.806
2024-04-18,22229,21966.05,-1,262.95,263.2655,1443.546,2977.087,-1533.541
2024-04-22,22218.3,22344.65,-1,-126.35,-126.5016,1317.045,2977.087,-1660.042
2024-04-23,22411,22378.95,1,-32.05,-32.01154,1285.033,2977.087,-1692.054
2024-04-24,22405.5,22401.65,-1,3.85,3.85462,1288.888,2977.087,-1688.199
2024-04-25,22361.7,22571.05,1,209.35,209.0988,1497.986,2977.087,-1479.101
2024-04-29,22528.6,22653.3,1,124.7,124.5504,1622.537,2977.087,-1354.55
2024-04-30,22620.3,22602.45,-1,17.85,17.87142,1640.408,2977.087,-1336.679
2024-05-08,22224.3,22301.85,-1,-77.55,-77.64306,1562.765,2977.087,-1414.322
2024-05-09,22227.05,21943.2,-1,283.85,284.1906,1846.956,2977.087,-1130.131
2024-05-10,22068.85,22054.2,1,-14.65,-14.63242,1832.323,2977.087,-1144.764
2024-05-13,21979.85,22098.45,1,118.6,118.4577,1950.781,2977.087,-1026.306
2024-05-14,22145.65,22221.1,1,75.45,75.35946,2026.141,2977.087,-950.9464
2024-05-15,22283.55,22203.45,1,-80.1,-80.00388,1946.137,2977.087,-1030.95
2024-05-16,22261.35,22403.45,-1,-142.1,-142.2705,1803.866,2977.087,-1173.221
2024-05-17,22386.2,22473.4,1,87.2,87.09536,1890.961,2977.087,-1086.125
2024-05-18,22515,-0w,1,-0w,,1890.961,2977.087,-1086.125
2024-05-21,22456.1,22526.15,-1,-70.05,-70.13406,1820.827,2977.087,-1156.26
2024-05-22,22568.95,22597.65,1,28.7,28.66556,1849.493,2977.087,-1127.594
2024-05-24,23002.55,22959.5,1,-43.05,-42.99834,1806.495,2977.087,-1170.592
2024-05-27,22965.35,22939.1,-1,26.25,26.2815,1832.776,2977.087,-1144.311
2024-05-28,22989,22893.45,1,-95.55,-95.43534,1737.341,2977.087,-1239.746
2024-05-29,22782.8,22710.8,-1,72,72.0864,1809.427,2977.087,-1167.66
2024-05-30,22606.7,22477.9,-1,128.8,128.9546,1938.382,2977.087,-1038.705
2024-06-03,23143.2,23265.1,1,121.9,121.7537,2060.135,2977.087,-916.9515
2024-06-04,22444.7,21948.6,-1,496.1,496.6953,2556.831,2977.087,-420.2562
2024-06-05,22046.35,22635.65,1,589.3,588.5928,3145.424,3145.424,0
2024-06-06,22769.6,22824.8,1,55.2,55.13376,3200.557,3200.557,0
2024-06-11,23294.5,23264.85,1,-29.65,-29.61442,3170.943,3200.557,-29.61442
2024-06-12,23358.45,23326,1,-32.45,-32.41106,3138.532,3200.557,-62.02548
2024-06-13,23396.25,23398.15,-1,-1.9,-1.90228,3136.63,3200.557,-63.92776
2024-06-14,23376.9,23472.4,1,95.5,95.3854,3232.015,3232.015,0
2024-06-19,23523,23509.8,-1,13.2,13.21584,3245.231,3245.231,0
2024-06-20,23557.6,23566.2,1,8.6,8.58968,3253.821,3253.821,0
2024-06-21,23639.4,23476.45,1,-162.95,-162.7545,3091.066,3253.821,-162.7545
2024-06-24,23395.5,23547,-1,-151.5,-151.6818,2939.384,3253.821,-314.4363
2024-06-25,23564.45,23732.2,-1,-167.75,-167.9513,2771.433,3253.821,-482.3876
2024-06-26,23693.25,23873.5,-1,-180.25,-180.4663,2590.967,3253.821,-662.8539
2024-06-28,24143.1,23988.15,1,-154.95,-154.7641,2436.203,3253.821,-817.6179
2024-07-01,24057.6,24146.85,1,89.25,89.1429,2525.346,3253.821,-728.475
2024-07-02,24133.3,24125.1,-1,8.2,8.20984,2533.555,3253.821,-720.2652
2024-07-04,24366.95,24300.35,1,-66.6,-66.52008,2467.035,3253.821,-786.7853
2024-07-05,24179.6,24342.25,-1,-162.65,-162.8452,2304.19,3253.821,-949.6304
2024-07-08,24306.55,24311.6,-1,-5.05,-5.05606,2299.134,3253.821,-954.6865
2024-07-09,24355.2,24434.1,-1,-78.9,-78.99468,2220.139,3253.821,-1033.681
2024-07-12,24477.85,24490,1,12.15,12.13542,2232.275,3253.821,-1021.546
2024-07-15,24576.65,24583.4,1,6.75,6.7419,2239.017,3253.821,-1014.804
2024-07-16,24606.4,24603.6,-1,2.8,2.80336,2241.82,3253.821,-1012
2024-07-18,24527.85,24802.05,-1,-274.2,-274.529,1967.291,3253.821,-1286.53
2024-07-22,24474.3,24516.25,1,41.95,41.89966,2009.191,3253.821,-1244.63
2024-07-23,24539.2,24459.45,1,-79.75,-79.6543,1929.536,3253.821,-1324.284
2024-07-24,24402.15,24407.65,-1,-5.5,-5.5066,1924.03,3253.821,-1329.791
2024-07-25,24265.15,24396.5,1,131.35,131.1924,2055.222,3253.821,-1198.598
2024-07-29,24900.85,24823.3,-1,77.55,77.64306,2132.865,3253.821,-1120.955
2024-07-30,24868.15,24847.45,1,-20.7,-20.67516,2112.19,3253.821,-1141.63
2024-07-31,24935.2,24944.45,1,9.25,9.2389,2121.429,3253.821,-1132.392
2024-08-01,25045.55,25018.5,-1,27.05,27.08246,2148.511,3253.821,-1105.309
2024-08-05,24205.55,24049.65,-1,155.9,156.0871,2304.599,3253.821,-949.2221
2024-08-06,24264.2,23974.75,-1,289.45,289.7973,2594.396,3253.821,-659.4247
2024-08-07,24236.7,24309.25,-1,-72.55,-72.63706,2521.759,3253.821,-732.0618
2024-08-08,24205.4,24115.55,-1,89.85,89.95782,2611.717,3253.821,-642.104
2024-08-09,24415,24373.85,1,-41.15,-41.10062,2570.616,3253.821,-683.2046
2024-08-12,24253.85,24347.95,-1,-94.1,-94.21292,2476.403,3253.821,-777.4175
2024-08-13,24309,24124.15,-1,184.85,185.0718,2661.475,3253.821,-592.3457
2024-08-14,24129.95,24134.3,-1,-4.35,-4.35522,2657.12,3253.821,-596.7009
2024-08-16,24374.75,24554.15,-1,-179.4,-179.6153,2477.504,3253.821,-776.3162
2024-08-19,24571.8,24571.25,-1,0.55,0.55066,2478.055,3253.821,-775.7655
2024-08-20,24636.05,24697.9,1,61.85,61.77578,2539.831,3253.821,-713.9897
2024-08-22,24827.45,24810.85,1,-16.6,-16.58008,2523.251,3253.821,-730.5698
2024-08-23,24805.4,24822,-1,-16.6,-16.61992,2506.631,3253.821,-747.1897
2024-08-26,24939.1,25009.35,1,70.25,70.1657,2576.797,3253.821,-677.024
2024-08-27,24997.25,25024.25,-1,-27,-27.0324,2549.764,3253.821,-704.0564
2024-08-28,24970.9,25049.4,-1,-78.5,-78.5942,2471.17,3253.821,-782.6506
2024-08-29,25090,25129.4,1,39.4,39.35272,2510.523,3253.821,-743.2979
2024-09-02,25285.75,25279.6,-1,6.15,6.15738,2516.68,3253.821,-737.1405
2024-09-03,25276.15,25277.05,1,0.9,0.89892,2517.579,3253.821,-736.2416
2024-09-04,25095.3,25209.6,-1,-114.3,-114.4372,2403.142,3253.821,-850.6788
2024-09-05,25206.65,25150.85,-1,55.8,55.86696,2459.009,3253.821,-794.8118
2024-09-10,24972.7,25042.25,-1,-69.55,-69.63346,2389.375,3253.821,-864.4453
2024-09-11,25019.6,24901.35,1,-118.25,-118.1081,2271.267,3253.821,-982.5534
2024-09-12,25135.1,25416.7,1,281.6,281.2621,2552.529,3253.821,-701.2913
2024-09-16,25414.9,25386.45,1,-28.45,-28.41586,2524.113,3253.821,-729.7072
2024-09-17,25389.8,25418.8,1,29,28.9652,2553.079,3253.821,-700.742
2024-09-18,25399.15,25381.75,-1,17.4,17.42088,2570.499,3253.821,-683.3211
2024-09-19,25604.95,25424.55,1,-180.4,-180.1835,2390.316,3253.821,-863.5046
2024-09-20,25453.2,25793.65,-1,-340.45,-340.8585,2049.457,3253.821,-1204.363
2024-09-23,25866.9,25940.85,-1,-73.95,-74.03874,1975.419,3253.821,-1278.402
2024-09-24,25936.75,25943.8,1,7.05,7.04154,1982.46,3253.821,-1271.36
2024-09-25,25930.95,26017.3,-1,-86.35,-86.45362,1896.007,3253.821,-1357.814
2024-09-26,26070.5,26206.45,1,135.95,135.7869,2031.793,3253.821,-1222.027
2024-09-27,26240.85,26194.1,1,-46.75,-46.6939,1985.1,3253.821,-1268.721
2024-09-30,26035.25,25813,-1,222.25,222.5167,2207.616,3253.821,-1046.204
2024-10-01,25849.85,25788.4,-1,61.45,61.52374,2269.14,3253.821,-984.6806
2024-10-03,25606.6,25259.3,1,-347.3,-346.8832,1922.257,3253.821,-1331.564
2024-10-04,25117.25,25021.45,-1,95.8,95.91496,2018.172,3253.821,-1235.649
2024-10-07,25038,24779.45,-1,258.55,258.8603,2277.032,3253.821,-976.7886
2024-10-08,24879.95,25010.7,1,130.75,130.5931,2407.625,3253.821,-846.1955
2024-10-09,25044.95,24971.6,-1,73.35,73.43802,2481.063,3253.821,-772.7575
2024-10-10,25013.75,24998.2,-1,15.55,15.56866,2496.632,3253.821,-757.1888
2024-10-11,24997.3,24961.7,1,-35.6,-35.55728,2461.074,3253.821,-792.7461
2024-10-15,25157.55,25052.85,-1,104.7,104.8256,2565.9,3253.821,-687.9204
2024-10-16,24981.3,24967.7,-1,13.6,13.61632,2579.516,3253.821,-674.3041
2024-10-21,24819.7,24790.9,-1,28.8,28.83456,2608.351,3253.821,-645.4696
2024-10-22,24851.3,24448.1,1,-403.2,-402.7162,2205.635,3253.821,-1048.186
2024-10-23,24529.25,24426.8,1,-102.45,-102.3271,2103.308,3253.821,-1150.513
2024-10-24,24395.65,24398.6,-1,-2.95,-2.95354,2100.354,3253.821,-1153.466
2024-10-28,24202.25,24344.4,-1,-142.15,-142.3206,1958.034,3253.821,-1295.787
2024-10-29,24219.25,24473.95,-1,-254.7,-255.0056,1703.028,3253.821,-1550.793
2024-10-30,24363.95,24336.2,-1,27.75,27.7833,1730.811,3253.821,-1523.009
2024-10-31,24255.95,24208.95,-1,47,47.0564,1777.868,3253.821,-1475.953
2024-11-04,24064.4,23997.25,-1,67.15,67.23058,1845.098,3253.821,-1408.722
2024-11-05,23967.1,24207.4,-1,-240.3,-240.5884,1604.51,3253.821,-1649.311
2024-11-06,24346.4,24470.95,1,124.55,124.4005,1728.91,3253.821,-1524.91
2024-11-07,24341.2,24198.55,-1,142.65,142.8212,1871.732,3253.821,-1382.089
2024-11-08,24247.4,24156.05,1,-91.35,-91.24038,1780.491,3253.821,-1473.329
2024-11-11,24143.95,24160.95,1,17,16.9796,1797.471,3253.821,-1456.35
2024-11-12,24136.15,23870.65,-1,265.5,265.8186,2063.289,3253.821,-1190.531
2024-11-13,23784.25,23544.95,-1,239.3,239.5872,2302.877,3253.821,-950.9439
2024-11-14,23572.55,23541.3,-1,31.25,31.2875,2334.164,3253.821,-919.6564
2024-11-18,23437.3,23453.3,-1,-16,-16.0192,2318.145,3253.821,-935.6756
2024-11-19,23671.55,23492.65,1,-178.9,-178.6853,2139.46,3253.821,-1114.361
2024-11-22,23562.95,23919.55,1,356.6,356.1721,2495.632,3253.821,-758.1889
2024-11-25,24340.5,24221.9,1,-118.6,-118.4577,2377.174,3253.821,-876.6465
2024-11-26,24261.25,24203.65,-1,57.6,57.66912,2434.843,3253.821,-818.9774
2024-11-27,24167.15,24273.2,-1,-106.05,-106.1773,2328.666,3253.821,-925.1547
2024-11-28,24296.45,23915.35,1,-381.1,-380.6427,1948.023,3253.821,-1305.797
2024-11-29,24041.4,24127.3,1,85.9,85.79692,2033.82,3253.821,-1220
2024-12-02,24087.65,24274.65,1,187,186.7756,2220.596,3253.821,-1033.225
2024-12-04,24540.15,24467.9,1,-72.25,-72.1633,2148.432,3253.821,-1105.388
2024-12-05,24589.9,24749.9,1,160,159.808,2308.24,3253.821,-945.5801
2024-12-06,24687.25,24686.5,-1,0.75,0.7509,2308.991,3253.821,-944.8292
2024-12-09,24640,24609.6,-1,30.4,30.43648,2339.428,3253.821,-914.3928
2024-12-10,24591.75,24612.45,-1,-20.7,-20.72484,2318.703,3253.821,-935.1176
2024-12-11,24641.15,24649.25,1,8.1,8.09028,2326.793,3253.821,-927.0273
2024-12-12,24666.7,24550.85,1,-115.85,-115.711,2211.082,3253.821,-1042.738
2024-12-13,24545.3,24772.15,1,226.85,226.5778,2437.66,3253.821,-816.1605
2024-12-16,24694.8,24665.35,-1,29.45,29.48534,2467.145,3253.821,-786.6752
2024-12-17,24589.7,24335.25,-1,254.45,254.7553,2721.901,3253.821,-531.9198
2024-12-18,24267.55,24189,-1,78.55,78.64426,2800.545,3253.821,-453.2756
2024-12-20,23932.3,23538.8,1,-393.5,-393.0278,2407.517,3253.821,-846.3034
2024-12-23,23716.65,23761.65,-1,-45,-45.054,2362.463,3253.821,-891.3574
2024-12-24,23712.65,23718.8,-1,-6.15,-6.15738,2356.306,3253.821,-897.5148
2024-12-26,23805.8,23753.9,-1,51.9,51.96228,2408.268,3253.821,-845.5525
2024-12-27,23862.5,23807.65,1,-54.85,-54.78418,2353.484,3253.821,-900.3367
2024-12-30,23752.1,23617.3,-1,134.8,134.9618,2488.446,3253.821,-765.3749
2024-12-31,23523.4,23648.15,-1,-124.75,-124.8997,2363.546,3253.821,-890.2746
2025-01-01,23653.25,23739.75,1,86.5,86.3962,2449.942,3253.821,-803.8784
